event_id,region,centroid_latitude,centroid_longitude,start_date,end_date,duration_days,total_frp,mean_frp,max_brightness,n_detections,pct_night,conflict_associated
E002367,Ukraine_Black_Sea,51.7982,31.02923,2024-04-01,2024-04-01,1,1.48,1.48,328.17,1,0.0,1
E002368,Ukraine_Black_Sea,51.83834,31.47301,2024-04-01,2024-04-01,1,2.06,2.06,325.06,1,0.0,1
E002369,Ukraine_Black_Sea,51.89083,35.19531,2024-04-01,2024-04-01,1,2.35,2.35,327.51,1,0.0,1
E002370,Ukraine_Black_Sea,52.174574166666666,38.96071625,2024-04-01,2024-06-10,71,98.68,4.111666666666667,346.61,24,0.20833333333333334,1
E002371,Ukraine_Black_Sea,52.30835875,36.01315625,2024-04-01,2024-04-08,8,37.84,4.73,340.9,8,0.0,1
E002372,Ukraine_Black_Sea,52.319429230769245,38.14957769230769,2024-04-01,2024-04-13,13,52.629999999999995,4.048461538461538,354.95,13,0.0,1
E002373,Ukraine_Black_Sea,52.40307857142857,37.49681571428572,2024-04-01,2024-04-08,8,72.6,10.37142857142857,351.26,7,0.0,1
E002374,Ukraine_Black_Sea,52.52745,34.3606,2024-04-01,2024-04-01,1,4.79,4.79,346.89,1,0.0,1
E002375,Ukraine_Black_Sea,52.675847,35.812231499999996,2024-04-01,2024-05-23,53,104.02,5.201,367.0,20,0.2,1
E002376,Ukraine_Black_Sea,52.99226,32.6531,2024-04-01,2024-04-01,1,3.91,3.91,341.64,1,0.0,1
E002377,Ukraine_Black_Sea,44.2134625,27.85804625,2024-04-01,2024-04-03,3,136.98000000000002,17.122500000000002,355.94,8,0.0,1
E002378,Ukraine_Black_Sea,47.70358,25.48683,2024-04-01,2024-04-01,1,3.3,3.3,328.69,1,0.0,1
E002379,Ukraine_Black_Sea,48.306386,24.412256,2024-04-01,2024-05-17,47,34.32,6.864,356.48,5,0.0,1
E002380,Ukraine_Black_Sea,51.59024250000001,36.7963175,2024-04-01,2024-04-11,11,15.73,3.9325,344.19,4,0.25,1
E002381,Ukraine_Black_Sea,45.246714,35.15654,2024-04-01,2024-06-29,90,32.230000000000004,3.2230000000000003,340.89,10,0.3,1
E002382,Ukraine_Black_Sea,50.8193,36.93459,2024-04-02,2024-04-08,7,7.12,3.56,337.84,2,0.5,1
E002383,Ukraine_Black_Sea,52.30641,30.231,2024-04-02,2024-04-02,1,0.73,0.73,305.61,1,1.0,1
E002384,Ukraine_Black_Sea,49.08581,22.92488,2024-04-02,2024-04-02,1,0.31,0.31,298.51,1,1.0,1
E002385,Ukraine_Black_Sea,49.71277,24.33405,2024-04-02,2024-04-02,1,1.02,1.02,299.93,1,1.0,1
E002386,Ukraine_Black_Sea,50.06863,24.76098,2024-04-02,2024-04-02,1,0.72,0.72,304.87,1,1.0,1
E002387,Ukraine_Black_Sea,44.65031,22.10521,2024-04-02,2024-04-02,1,0.37,0.37,299.84,1,1.0,1
E002388,Ukraine_Black_Sea,47.80531,23.365920000000003,2024-04-02,2024-04-02,1,19.61,4.9025,350.6,4,1.0,1
E002389,Ukraine_Black_Sea,46.28922,27.07392,2024-04-02,2024-04-02,1,30.28,30.28,367.0,1,0.0,1
E002390,Ukraine_Black_Sea,47.360609999999994,37.0687,2024-04-02,2024-04-02,1,33.5,16.75,335.89,2,0.0,1
E002391,Ukraine_Black_Sea,48.050025,40.376165,2024-04-02,2024-04-06,5,8.17,4.085,345.55,2,0.0,1
E002392,Ukraine_Black_Sea,48.17285,32.33914,2024-04-02,2024-04-02,1,36.6,9.15,341.21,4,0.0,1
E002393,Ukraine_Black_Sea,48.501785,29.801945,2024-04-02,2024-04-02,1,8.79,4.395,342.14,2,0.0,1
E002394,Ukraine_Black_Sea,48.658676,28.643155999999998,2024-04-02,2024-05-17,46,39.589999999999996,7.917999999999999,342.36,5,0.0,1
E002395,Ukraine_Black_Sea,48.77945666666667,32.41847,2024-04-02,2024-04-02,1,20.630000000000003,6.876666666666668,353.21,3,0.0,1
E002396,Ukraine_Black_Sea,49.450885,26.932834999999997,2024-04-02,2024-04-02,1,6.949999999999999,3.4749999999999996,335.33,2,0.0,1
E002397,Ukraine_Black_Sea,50.211099999999995,34.200084545454544,2024-04-02,2024-05-12,41,61.39,5.580909090909091,367.0,11,0.0,1
E002398,Ukraine_Black_Sea,50.49886333333333,27.920113333333333,2024-04-02,2024-05-17,46,27.46,9.153333333333334,341.07,3,0.0,1
E002399,Ukraine_Black_Sea,50.70902,34.6722,2024-04-02,2024-04-02,1,6.55,6.55,341.43,1,0.0,1
E002400,Ukraine_Black_Sea,50.72211,36.27927,2024-04-02,2024-04-02,1,1.88,1.88,328.92,1,0.0,1
E002401,Ukraine_Black_Sea,50.84476,40.93936,2024-04-02,2024-04-02,1,4.0,4.0,335.86,1,0.0,1
E002402,Ukraine_Black_Sea,51.423249999999996,32.053020000000004,2024-04-02,2024-04-02,1,26.14,13.07,348.76,2,0.0,1
E002403,Ukraine_Black_Sea,51.54809,32.85091,2024-04-02,2024-04-02,1,2.6,2.6,332.14,1,0.0,1
E002404,Ukraine_Black_Sea,51.98523,35.71238,2024-04-02,2024-04-02,1,1.94,1.94,328.91,1,0.0,1
E002405,Ukraine_Black_Sea,51.99441,38.283955000000006,2024-04-02,2024-04-08,7,5.3100000000000005,2.6550000000000002,333.62,2,0.0,1
E002406,Ukraine_Black_Sea,52.11020857142857,40.82695785714286,2024-04-02,2024-06-22,82,138.54999999999998,9.89642857142857,344.33,14,0.07142857142857142,1
E002407,Ukraine_Black_Sea,52.13317,38.199754999999996,2024-04-02,2024-04-10,9,5.97,2.985,333.77,2,0.0,1
E002408,Ukraine_Black_Sea,52.221808333333335,38.03215666666666,2024-04-02,2024-04-13,12,32.0,5.333333333333333,367.0,6,0.16666666666666666,1
E002409,Ukraine_Black_Sea,52.472515,38.948235,2024-04-02,2024-04-08,7,8.01,4.005,334.8,2,0.0,1
E002410,Ukraine_Black_Sea,51.1484,27.47754,2024-04-02,2024-04-02,1,2.23,2.23,328.98,1,0.0,1
E002411,Ukraine_Black_Sea,51.697748000000004,26.626932,2024-04-02,2024-04-10,9,29.709999999999997,5.941999999999999,349.06,5,0.0,1
E002412,Ukraine_Black_Sea,51.76672,30.87317,2024-04-02,2024-04-02,1,3.24,3.24,328.55,1,0.0,1
E002413,Ukraine_Black_Sea,51.969865,31.693565,2024-04-02,2024-04-30,29,7.6899999999999995,3.8449999999999998,332.12,2,0.0,1
E002414,Ukraine_Black_Sea,52.155809999999995,27.821481428571424,2024-04-02,2024-06-27,87,25.98,3.7114285714285713,354.02,7,0.2857142857142857,1
E002415,Ukraine_Black_Sea,52.25114333333334,31.382036666666664,2024-04-02,2024-04-02,1,12.24,4.08,341.78,3,0.0,1
E002416,Ukraine_Black_Sea,52.27562285714286,26.30733857142857,2024-04-02,2024-05-15,44,112.57000000000001,16.08142857142857,356.12,7,0.0,1
E002417,Ukraine_Black_Sea,52.60784,32.39834,2024-04-02,2024-04-02,1,2.35,2.35,325.7,1,0.0,1
E002418,Ukraine_Black_Sea,52.810208,35.6504,2024-04-02,2024-04-08,7,14.56,2.912,333.57,5,0.0,1
E002419,Ukraine_Black_Sea,52.826114999999994,34.24658833333333,2024-04-02,2024-04-09,8,14.04,2.34,333.08,6,0.0,1
E002420,Ukraine_Black_Sea,52.87452,35.28941,2024-04-02,2024-04-02,1,2.76,2.76,337.17,1,0.0,1
E002421,Ukraine_Black_Sea,52.95876,34.76258,2024-04-02,2024-04-10,9,5.84,2.92,336.71,2,0.0,1
E002422,Ukraine_Black_Sea,48.89210666666667,32.15622666666666,2024-04-02,2024-04-05,4,12.4,4.133333333333334,342.05,3,0.0,1
E002423,Ukraine_Black_Sea,49.26149,30.058455000000002,2024-04-02,2024-04-02,1,6.05,3.025,333.56,2,0.0,1
E002424,Ukraine_Black_Sea,50.6600125,31.990630000000003,2024-04-02,2024-04-30,29,17.43,4.3575,351.28,4,0.0,1
E002425,Ukraine_Black_Sea,51.260977000000004,30.855197999999994,2024-04-02,2024-05-04,33,63.19,6.319,349.63,10,0.0,1
E002426,Ukraine_Black_Sea,50.863373333333335,35.38377,2024-04-02,2024-06-28,88,9.54,3.1799999999999997,333.49,3,0.6666666666666666,1
E002427,Ukraine_Black_Sea,52.481472499999995,39.93036625,2024-04-02,2024-06-19,79,21.04,2.63,367.0,8,0.5,1
E002428,Ukraine_Black_Sea,50.54826166666667,32.52480666666666,2024-04-03,2024-04-09,7,63.1,10.516666666666667,355.1,6,0.16666666666666666,1
E002429,Ukraine_Black_Sea,45.01486,37.56621,2024-04-03,2024-04-03,1,0.62,0.62,299.6,1,1.0,1
E002430,Ukraine_Black_Sea,48.17725,35.01757,2024-04-03,2024-04-03,1,5.42,5.42,349.5,1,0.0,1
E002431,Ukraine_Black_Sea,50.16779125,32.35567375,2024-04-03,2024-05-27,55,31.69,3.96125,343.99,8,0.0,1
E002432,Ukraine_Black_Sea,50.95922,37.76992,2024-04-03,2024-04-03,1,2.76,2.76,328.2,1,0.0,1
E002433,Ukraine_Black_Sea,52.00856,38.092505,2024-04-03,2024-04-09,7,11.97,5.985,353.09,2,0.0,1
E002434,Ukraine_Black_Sea,52.33239,39.323944,2024-04-03,2024-04-10,8,37.620000000000005,7.524000000000001,354.31,5,0.0,1
E002435,Ukraine_Black_Sea,52.3885,38.361535,2024-04-03,2024-04-20,18,6.37,3.185,331.22,2,0.0,1
E002436,Ukraine_Black_Sea,44.27375,24.78616,2024-04-03,2024-04-03,1,1.54,1.54,329.59,1,0.0,1
E002437,Ukraine_Black_Sea,45.1064,24.84815,2024-04-03,2024-04-03,1,2.23,2.23,327.95,1,0.0,1
E002438,Ukraine_Black_Sea,45.80104,28.138795000000002,2024-04-03,2024-05-21,49,2.96,1.48,332.89,2,0.5,1
E002439,Ukraine_Black_Sea,47.1514,28.66232,2024-04-03,2024-04-03,1,3.31,3.31,331.53,1,0.0,1
E002440,Ukraine_Black_Sea,48.00385,29.90841,2024-04-03,2024-04-03,1,3.48,3.48,326.05,1,0.0,1
E002441,Ukraine_Black_Sea,48.160603333333334,26.275149999999996,2024-04-03,2024-05-17,45,7.1,2.3666666666666667,343.61,3,0.0,1
E002442,Ukraine_Black_Sea,48.59256,27.55988,2024-04-03,2024-04-03,1,2.7,2.7,329.48,1,0.0,1
E002443,Ukraine_Black_Sea,49.472775000000006,32.991281666666666,2024-04-03,2024-04-11,9,28.92,4.82,346.07,6,0.16666666666666666,1
E002444,Ukraine_Black_Sea,50.627535,37.986615,2024-04-03,2024-04-13,11,2.2800000000000002,1.1400000000000001,327.93,2,0.5,1
E002445,Ukraine_Black_Sea,50.595265,33.320274999999995,2024-04-03,2024-04-14,12,7.23,3.615,341.92,2,0.5,1
E002446,Ukraine_Black_Sea,48.180126666666666,27.235919999999997,2024-04-04,2024-06-27,85,9.98,3.3266666666666667,344.0,3,0.6666666666666666,1
E002447,Ukraine_Black_Sea,50.443315,38.55798,2024-04-04,2024-04-04,1,16.97,8.485,342.71,2,0.0,1
E002448,Ukraine_Black_Sea,49.98842111111111,27.723924444444442,2024-04-04,2024-04-24,21,39.2,4.355555555555556,346.57,9,0.1111111111111111,1
E002449,Ukraine_Black_Sea,44.87895,34.29965,2024-04-04,2024-04-04,1,3.5,3.5,341.55,1,0.0,1
E002450,Ukraine_Black_Sea,48.89847,31.77681,2024-04-04,2024-04-04,1,1.51,1.51,332.24,1,0.0,1
E002451,Ukraine_Black_Sea,49.25442,30.21875,2024-04-04,2024-04-04,1,4.61,4.61,334.02,1,0.0,1
E002452,Ukraine_Black_Sea,49.69712,33.88702,2024-04-04,2024-04-04,1,3.84,3.84,342.25,1,0.0,1
E002453,Ukraine_Black_Sea,49.7894425,30.6191,2024-04-04,2024-04-12,9,25.55,6.3875,347.6,4,0.0,1
E002454,Ukraine_Black_Sea,49.98,26.97796,2024-04-04,2024-04-04,1,3.06,3.06,330.64,1,0.0,1
E002455,Ukraine_Black_Sea,50.68471,25.69642,2024-04-04,2024-04-04,1,4.61,4.61,335.42,1,0.0,1
E002456,Ukraine_Black_Sea,50.697886363636364,30.147872727272727,2024-04-04,2024-06-26,84,100.19999999999999,9.109090909090908,345.87,11,0.0,1
E002457,Ukraine_Black_Sea,50.4643975,33.04706375,2024-04-05,2024-04-12,8,107.22999999999999,13.403749999999999,344.91,8,0.0,1
E002458,Ukraine_Black_Sea,50.49492818181818,33.88858454545455,2024-04-05,2024-04-14,10,61.28999999999999,5.571818181818181,367.0,11,0.0,1
E002459,Ukraine_Black_Sea,51.40643,33.49378,2024-04-05,2024-04-05,1,4.8,4.8,343.31,1,0.0,1
E002460,Ukraine_Black_Sea,44.960433333333334,27.202769999999997,2024-04-05,2024-06-27,84,8.85,2.9499999999999997,336.1,3,0.6666666666666666,1
E002461,Ukraine_Black_Sea,46.98192,28.40216,2024-04-05,2024-04-05,1,1.74,1.74,333.99,1,0.0,1
E002462,Ukraine_Black_Sea,48.16959,33.15493,2024-04-05,2024-04-05,1,8.7,4.35,336.17,2,0.0,1
E002463,Ukraine_Black_Sea,50.1026725,29.290715,2024-04-05,2024-04-05,1,10.24,2.56,339.11,4,0.0,1
E002464,Ukraine_Black_Sea,50.27253,32.01682,2024-04-05,2024-04-05,1,8.2,8.2,331.91,1,0.0,1
E002465,Ukraine_Black_Sea,50.52508,31.10995,2024-04-05,2024-04-05,1,9.36,9.36,340.25,1,0.0,1
E002466,Ukraine_Black_Sea,50.90033,32.65413,2024-04-05,2024-04-05,1,6.14,6.14,337.37,1,0.0,1
E002467,Ukraine_Black_Sea,51.80041,32.89083,2024-04-05,2024-04-05,1,2.83,2.83,326.17,1,0.0,1
E002468,Ukraine_Black_Sea,49.79844,40.97143333333333,2024-04-05,2024-04-06,2,7.52,2.5066666666666664,348.5,3,0.6666666666666666,1
E002469,Ukraine_Black_Sea,47.18852999999999,29.185243333333336,2024-04-05,2024-04-19,15,2.97,0.9900000000000001,298.02,3,1.0,1
E002470,Ukraine_Black_Sea,52.22734,40.71846,2024-04-06,2024-04-06,1,3.97,3.97,352.56,1,0.0,1
E002471,Ukraine_Black_Sea,45.9552,34.23231,2024-04-06,2024-04-06,1,4.18,4.18,343.52,1,0.0,1
E002472,Ukraine_Black_Sea,46.30764,34.04484,2024-04-06,2024-04-06,1,3.35,3.35,345.31,1,0.0,1
E002473,Ukraine_Black_Sea,46.41621222222223,34.65124222222222,2024-04-06,2024-06-07,63,43.46,4.828888888888889,354.32,9,0.5555555555555556,1
E002474,Ukraine_Black_Sea,46.657030000000006,31.240725,2024-04-06,2024-04-06,1,20.78,10.39,343.54,2,0.0,1
E002475,Ukraine_Black_Sea,50.25111,30.99935,2024-04-06,2024-04-06,1,1.42,1.42,325.52,1,0.0,1
E002476,Ukraine_Black_Sea,51.46291,32.687635,2024-04-06,2024-04-12,7,5.83,2.915,335.01,2,0.0,1
E002477,Ukraine_Black_Sea,52.08348142857143,40.35013285714285,2024-04-06,2024-06-22,78,26.540000000000003,3.791428571428572,353.42,7,0.0,1
E002478,Ukraine_Black_Sea,52.92674,40.79317,2024-04-06,2024-04-06,1,2.57,2.57,339.0,1,0.0,1
E002479,Ukraine_Black_Sea,44.22308,27.303475000000002,2024-04-07,2024-06-29,84,12.81,1.2810000000000001,336.15,10,0.8,1
E002480,Ukraine_Black_Sea,45.00006,38.00125,2024-04-07,2024-04-22,16,6.21,3.105,329.98,2,0.0,1
E002481,Ukraine_Black_Sea,45.0751075,40.942887500000005,2024-04-07,2024-06-06,61,14.45,3.6125,344.65,4,0.25,1
E002482,Ukraine_Black_Sea,48.3759,25.01539,2024-04-07,2024-04-07,1,4.33,4.33,325.51,1,0.0,1
E002483,Ukraine_Black_Sea,49.10444384615384,40.35643692307691,2024-04-07,2024-05-27,51,74.88,5.76,352.04,13,0.46153846153846156,1
E002484,Ukraine_Black_Sea,49.3676,28.29861,2024-04-07,2024-04-07,1,2.33,2.33,329.16,1,0.0,1
E002485,Ukraine_Black_Sea,49.39949333333333,25.006785000000004,2024-04-07,2024-05-26,50,98.02,16.336666666666666,341.17,6,0.0,1
E002486,Ukraine_Black_Sea,52.07252375,38.634553749999995,2024-04-07,2024-06-22,77,42.959999999999994,5.369999999999999,355.71,8,0.0,1
E002487,Ukraine_Black_Sea,52.1077,39.87445,2024-04-07,2024-04-07,1,2.44,2.44,329.55,1,0.0,1
E002488,Ukraine_Black_Sea,52.66122,37.6246,2024-04-07,2024-04-07,1,2.29,2.29,326.09,1,0.0,1
E002489,Ukraine_Black_Sea,52.76891,39.23603,2024-04-07,2024-04-07,1,4.07,4.07,333.6,1,0.0,1
E002490,Ukraine_Black_Sea,45.93145,23.00201,2024-04-07,2024-04-07,1,2.32,2.32,328.17,1,0.0,1
E002491,Ukraine_Black_Sea,47.9174,26.44106,2024-04-07,2024-04-07,1,3.25,3.25,349.07,1,0.0,1
E002492,Ukraine_Black_Sea,49.07634,26.47659,2024-04-07,2024-04-07,1,2.49,2.49,333.05,1,0.0,1
E002493,Ukraine_Black_Sea,50.11266,26.70216,2024-04-07,2024-04-07,1,3.37,3.37,328.94,1,0.0,1
E002494,Ukraine_Black_Sea,50.23317,37.977815,2024-04-08,2024-04-08,1,5.89,2.945,337.62,2,1.0,1
E002495,Ukraine_Black_Sea,46.61934,38.43453,2024-04-08,2024-04-08,1,3.46,3.46,333.79,1,0.0,1
E002496,Ukraine_Black_Sea,45.623885,27.643347499999997,2024-04-08,2024-04-08,1,55.010000000000005,13.752500000000001,367.0,4,0.0,1
E002497,Ukraine_Black_Sea,47.12998,27.95761,2024-04-08,2024-04-08,1,3.73,3.73,328.7,1,0.0,1
E002498,Ukraine_Black_Sea,48.03815,31.05712,2024-04-08,2024-04-08,1,4.45,4.45,336.12,1,0.0,1
E002499,Ukraine_Black_Sea,49.72638,32.042635000000004,2024-04-08,2024-04-12,5,5.890000000000001,2.9450000000000003,346.76,2,0.0,1
E002500,Ukraine_Black_Sea,49.84014,34.244855,2024-04-08,2024-04-29,22,9.870000000000001,4.9350000000000005,336.82,2,0.0,1
E002501,Ukraine_Black_Sea,50.743073333333335,40.82405333333333,2024-04-08,2024-04-08,1,47.22,15.74,356.88,3,0.0,1
E002502,Ukraine_Black_Sea,50.5791825,26.7514175,2024-04-08,2024-04-11,4,19.38,4.845,353.16,4,0.0,1
E002503,Ukraine_Black_Sea,51.115258749999995,34.3093925,2024-04-08,2024-04-09,2,58.92,7.365,367.0,8,0.0,1
E002504,Ukraine_Black_Sea,51.2847125,31.774657500000004,2024-04-08,2024-05-03,26,25.69,6.4225,340.83,4,0.0,1
E002505,Ukraine_Black_Sea,51.61106,38.74762,2024-04-08,2024-04-08,1,3.36,3.36,336.5,1,0.0,1
E002506,Ukraine_Black_Sea,52.061018947368424,39.493182105263166,2024-04-08,2024-06-07,61,127.44000000000003,6.7073684210526325,367.0,19,0.2631578947368421,1
E002507,Ukraine_Black_Sea,52.40054,35.80325,2024-04-08,2024-04-08,1,3.2,3.2,326.64,1,0.0,1
E002508,Ukraine_Black_Sea,52.52967,37.641149999999996,2024-04-08,2024-05-24,47,3.5700000000000003,1.7850000000000001,339.1,2,0.5,1
E002509,Ukraine_Black_Sea,52.616507647058825,37.80774647058824,2024-04-08,2024-04-11,4,136.08,8.004705882352942,367.0,17,0.0,1
E002510,Ukraine_Black_Sea,47.99445,23.16467,2024-04-08,2024-04-08,1,2.4,2.4,325.93,1,0.0,1
E002511,Ukraine_Black_Sea,50.771699999999996,34.347664,2024-04-08,2024-05-18,41,32.160000000000004,6.432,355.21,5,0.4,1
E002512,Ukraine_Black_Sea,44.12488,40.473235,2024-04-08,2024-04-08,1,1.97,0.985,299.4,2,1.0,1
E002513,Ukraine_Black_Sea,48.94131,24.563347999999998,2024-04-08,2024-04-10,3,7.159999999999999,1.432,334.78,5,0.8,1
E002514,Ukraine_Black_Sea,45.584489999999995,27.15575,2024-04-09,2024-04-09,1,54.75,18.25,367.0,3,0.0,1
E002515,Ukraine_Black_Sea,50.51118999999999,40.923773636363634,2024-04-09,2024-05-24,46,29.76,2.7054545454545456,347.02,11,0.5454545454545454,1
E002516,Ukraine_Black_Sea,48.39841,29.10969,2024-04-09,2024-04-09,1,3.2,3.2,333.47,1,0.0,1
E002517,Ukraine_Black_Sea,49.68647,26.28095,2024-04-09,2024-04-09,1,4.28,4.28,332.26,1,0.0,1
E002518,Ukraine_Black_Sea,49.99793,27.54026,2024-04-09,2024-04-09,1,14.69,14.69,367.0,1,0.0,1
E002519,Ukraine_Black_Sea,51.33041,40.51605,2024-04-09,2024-04-09,1,3.07,3.07,327.63,1,0.0,1
E002520,Ukraine_Black_Sea,51.59138,32.22464,2024-04-09,2024-04-09,1,2.28,2.28,327.27,1,0.0,1
E002521,Ukraine_Black_Sea,51.70433250000001,33.934965,2024-04-09,2024-04-12,4,12.41,3.1025,340.16,4,0.0,1
E002522,Ukraine_Black_Sea,52.36732,36.54808,2024-04-09,2024-04-09,1,5.11,5.11,337.05,1,0.0,1
E002523,Ukraine_Black_Sea,52.446725,38.735262500000005,2024-04-09,2024-04-11,3,18.56,4.64,367.0,4,0.0,1
E002524,Ukraine_Black_Sea,52.68855,38.57966,2024-04-09,2024-04-09,1,4.37,4.37,332.16,1,0.0,1
E002525,Ukraine_Black_Sea,52.78868,37.43917,2024-04-09,2024-04-09,1,28.5,28.5,346.27,1,0.0,1
E002526,Ukraine_Black_Sea,52.94588,35.58516,2024-04-09,2024-04-09,1,5.24,5.24,345.3,1,0.0,1
E002527,Ukraine_Black_Sea,44.392245,25.31867,2024-04-09,2024-04-09,1,11.97,5.985,345.26,2,0.5,1
E002528,Ukraine_Black_Sea,44.61029,28.58286,2024-04-09,2024-04-09,1,4.48,4.48,331.5,1,0.0,1
E002529,Ukraine_Black_Sea,45.48336,25.1489,2024-04-09,2024-04-09,1,4.8,4.8,343.2,1,0.0,1
E002530,Ukraine_Black_Sea,46.28685,24.99809,2024-04-09,2024-04-09,1,2.45,2.45,338.23,1,0.0,1
E002531,Ukraine_Black_Sea,46.690186,31.87398,2024-04-09,2024-06-19,72,22.240000000000002,4.448,351.01,5,0.0,1
E002532,Ukraine_Black_Sea,48.8311725,28.13932,2024-04-09,2024-05-22,44,27.52,6.88,343.58,4,0.0,1
E002533,Ukraine_Black_Sea,49.20077,28.09498,2024-04-09,2024-04-09,1,5.78,5.78,333.87,1,0.0,1
E002534,Ukraine_Black_Sea,49.21301,31.481704999999998,2024-04-09,2024-05-02,24,12.36,6.18,348.05,2,0.0,1
E002535,Ukraine_Black_Sea,49.25964,25.43359,2024-04-09,2024-04-09,1,3.66,3.66,336.34,1,0.0,1
E002536,Ukraine_Black_Sea,49.43566,26.09736,2024-04-09,2024-04-09,1,4.98,4.98,345.02,1,0.0,1
E002537,Ukraine_Black_Sea,50.106966666666665,30.243513333333336,2024-04-09,2024-04-09,1,48.78,16.26,343.06,3,0.0,1
E002538,Ukraine_Black_Sea,50.1516675,28.5740625,2024-04-09,2024-05-27,49,22.64,5.66,353.73,4,0.0,1
E002539,Ukraine_Black_Sea,50.34966,28.42165,2024-04-09,2024-04-09,1,2.33,2.33,329.51,1,0.0,1
E002540,Ukraine_Black_Sea,51.040665000000004,29.68056,2024-04-09,2024-06-24,77,4.16,2.08,333.79,2,0.5,1
E002541,Ukraine_Black_Sea,51.49335,26.83465,2024-04-09,2024-04-09,1,2.92,2.92,328.62,1,0.0,1
E002542,Ukraine_Black_Sea,51.65349,24.93579,2024-04-09,2024-04-09,1,3.71,3.71,336.12,1,0.0,1
E002543,Ukraine_Black_Sea,51.864445,37.924955,2024-04-09,2024-04-09,1,5.52,2.76,336.8,2,0.0,1
E002544,Ukraine_Black_Sea,51.985910000000004,25.559175,2024-04-09,2024-05-22,44,8.93,4.465,338.02,2,0.0,1
E002545,Ukraine_Black_Sea,52.075455000000005,29.14789,2024-04-09,2024-04-11,3,6.109999999999999,3.0549999999999997,331.44,2,0.0,1
E002546,Ukraine_Black_Sea,52.7905275,37.07582,2024-04-09,2024-04-09,1,66.16000000000001,16.540000000000003,367.0,4,0.0,1
E002547,Ukraine_Black_Sea,52.9726,32.866326666666666,2024-04-09,2024-04-12,4,13.77,4.59,333.78,3,0.0,1
E002548,Ukraine_Black_Sea,51.95248,38.78948,2024-04-09,2024-04-09,1,0.7,0.7,305.28,1,1.0,1
E002549,Ukraine_Black_Sea,47.919756,27.316412000000003,2024-04-09,2024-06-28,81,21.669999999999998,4.334,339.77,5,0.2,1
E002550,Ukraine_Black_Sea,49.81647,33.99689,2024-04-10,2024-04-10,1,0.6,0.6,297.93,1,1.0,1
E002551,Ukraine_Black_Sea,47.09839,32.189519999999995,2024-04-10,2024-04-10,1,7.78,2.5933333333333333,325.01,3,1.0,1
E002552,Ukraine_Black_Sea,45.85306,27.50637,2024-04-10,2024-04-10,1,0.6,0.6,301.15,1,1.0,1
E002553,Ukraine_Black_Sea,50.6572725,32.88544,2024-04-10,2024-04-10,1,30.04,7.51,356.08,4,0.0,1
E002554,Ukraine_Black_Sea,52.29828,40.38561,2024-04-10,2024-04-10,1,1.36,1.36,332.55,1,0.0,1
E002555,Ukraine_Black_Sea,52.49611153846154,40.79750846153846,2024-04-10,2024-05-24,45,177.42000000000002,13.647692307692308,367.0,13,0.07692307692307693,1
E002556,Ukraine_Black_Sea,52.50061,38.20333,2024-04-10,2024-04-10,1,4.47,4.47,346.81,1,0.0,1
E002557,Ukraine_Black_Sea,52.87980777777778,40.51224555555555,2024-04-10,2024-06-22,74,15.709999999999999,1.7455555555555555,331.98,9,0.6666666666666666,1
E002558,Ukraine_Black_Sea,50.64216714285714,28.558144285714288,2024-04-10,2024-04-10,1,40.949999999999996,5.85,344.62,7,0.0,1
E002559,Ukraine_Black_Sea,52.64584333333334,35.026896666666666,2024-04-10,2024-04-10,1,16.95,5.6499999999999995,349.38,3,0.0,1
E002560,Ukraine_Black_Sea,52.739647142857145,36.578407142857145,2024-04-10,2024-04-12,3,35.339999999999996,5.048571428571428,340.73,7,0.0,1
E002561,Ukraine_Black_Sea,52.86886,34.93335,2024-04-10,2024-04-10,1,2.36,2.36,329.32,1,0.0,1
E002562,Ukraine_Black_Sea,52.97768,35.41121,2024-04-10,2024-04-10,1,9.02,9.02,339.28,1,0.0,1
E002563,Ukraine_Black_Sea,44.421765,26.227179999999997,2024-04-10,2024-06-22,74,4.1,2.05,336.54,2,0.5,1
E002564,Ukraine_Black_Sea,45.80084,26.06247,2024-04-10,2024-04-10,1,0.87,0.87,332.77,1,0.0,1
E002565,Ukraine_Black_Sea,46.375455,26.017705000000003,2024-04-10,2024-04-10,1,41.28,10.32,341.63,4,0.0,1
E002566,Ukraine_Black_Sea,47.50032,22.839,2024-04-10,2024-04-10,1,5.05,5.05,335.13,1,0.0,1
E002567,Ukraine_Black_Sea,48.24973,24.92858,2024-04-10,2024-04-10,1,5.19,5.19,346.63,1,0.0,1
E002568,Ukraine_Black_Sea,48.686655,24.616765,2024-04-10,2024-05-17,38,4.4,2.2,333.55,2,0.0,1
E002569,Ukraine_Black_Sea,48.75762,27.43149,2024-04-10,2024-04-10,1,1.97,1.97,335.16,1,0.0,1
E002570,Ukraine_Black_Sea,48.89838,26.38864,2024-04-10,2024-04-10,1,2.27,2.27,335.4,1,0.0,1
E002571,Ukraine_Black_Sea,49.67567,26.945815000000003,2024-04-10,2024-04-10,1,7.58,3.79,338.91,2,0.0,1
E002572,Ukraine_Black_Sea,49.73312,34.11597,2024-04-10,2024-04-10,1,37.27,37.27,345.18,1,0.0,1
E002573,Ukraine_Black_Sea,49.78850333333333,27.460449999999998,2024-04-10,2024-04-10,1,14.42,4.806666666666667,335.76,3,0.0,1
E002574,Ukraine_Black_Sea,49.86468,25.37071,2024-04-10,2024-04-10,1,22.14,22.14,353.08,1,0.0,1
